"Beach ID","Beach Name","County","State","SwimSeasonLength","SwimSeason Length Units","SwimSeasonMonitoringFrequency","SwimSeasonMonitorFrequencyUnits","Off SeasonMonitoringFrequency","Off SeasonMonitorFrequencyUnits","MonitoringReportingFrequency(to EPA)","MonitoringReportingFrequencyUnits","BeachLength (Mi)","Year"
"NY220748","SEAGATE BEACH - 38TH STREET","KINGS","NY","106","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".25","2018"
"NY220748","SEAGATE BEACH - 38TH STREET","KINGS","NY","106","DAYS","-","-","-","-","1","PER_YEAR",".25","2017"
"NY229514","SEAGATE BEACH - 42ND STREET","KINGS","NY","106","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR","1.05","2018"
"NY229514","SEAGATE BEACH - 42ND STREET","KINGS","NY","106","DAYS","-","-","-","-","1","PER_YEAR","1.05","2017"
"WA866112","American Legion Park","KITSAP","WA","102","DAYS","-","-","-","-","-","-",".151","2018"
"WA866112","American Legion Park","KITSAP","WA","102","DAYS","-","-","-","-","-","-",".151","2017"
"WA256295","Anderson Landing Preserve","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".354","2018"
"WA256295","Anderson Landing Preserve","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".354","2017"
"WA346685","Anderson Point County Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".444","2018"
"WA346685","Anderson Point County Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".444","2017"
"WA385049","Annapolis Public Access Area","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".206","2018"
"WA385049","Annapolis Public Access Area","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".206","2017"
"WA192208","Arness County Park","KITSAP","WA","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".09","2018"
"WA192208","Arness County Park","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".09","2017"
"WA562199","Aroydy Thai Cuisine","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".085","2018"
"WA562199","Aroydy Thai Cuisine","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".085","2017"
"WA362261","BLAKE ISLAND STATE PARK","KITSAP","WA","98","DAYS","-","-","-","-","-","-","0","2018"
"WA362261","BLAKE ISLAND STATE PARK","KITSAP","WA","98","DAYS","-","-","-","-","-","-","0","2017"
"WA873585","Bachmann Park","KITSAP","WA","109","DAYS","-","-","-","-","-","-",".02","2018"
"WA873585","Bachmann Park","KITSAP","WA","109","DAYS","-","-","-","-","-","-",".02","2017"
"WA981176","Bainbridge Condominiums","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".048","2018"
"WA981176","Bainbridge Condominiums","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".048","2017"
"WA343154","Bainbridge Island Land Trust","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".106","2018"
"WA343154","Bainbridge Island Land Trust","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".106","2017"
"WA292985","Blake Island State Park","KITSAP","WA","360","DAYS","-","-","-","-","-","-","3.965","2018"
"WA292985","Blake Island State Park","KITSAP","WA","360","DAYS","-","-","-","-","-","-","3.965","2017"
"WA118141","Blakely Harbor Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".633","2018"
"WA118141","Blakely Harbor Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".633","2017"
"WA169161","Bloedel Reserve","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".276","2018"
"WA169161","Bloedel Reserve","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".276","2017"
"WA892004","Bremerton Ferry Terminal","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".047","2018"
"WA892004","Bremerton Ferry Terminal","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".047","2017"
"WA290083","Bremerton Waterfront Condos","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".116","2018"
"WA290083","Bremerton Waterfront Condos","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".116","2017"
"WA142785","Bremerton Yacht Club","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".261","2018"
"WA142785","Bremerton Yacht Club","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".261","2017"
"WA686140","Broom St Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".008","2018"
"WA686140","Broom St Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".008","2017"
"WA376749","Brownsville","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".39","2018"
"WA376749","Brownsville","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".39","2017"
"WA807192","Brownsville Elementary School","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".103","2018"
"WA807192","Brownsville Elementary School","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".103","2017"
"WA386249","Brownsville Elementary School North Parcel","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".02","2018"
"WA386249","Brownsville Elementary School North Parcel","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".02","2017"
"WA494059","COLBY BEACH","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".019","2018"
"WA494059","COLBY BEACH","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".019","2017"
"WA595230","Camp Indianola","KITSAP","WA","0","DAYS","0","PER_WEEK","0","PER_WEEK","0","PER_YEAR",".587","2018"
"WA595230","Camp Indianola","KITSAP","WA","0","DAYS","-","-","-","-","0","PER_YEAR",".587","2017"
"WA629848","Chico Boat Launch","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".03","2018"
"WA629848","Chico Boat Launch","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".03","2017"
"WA968077","Clear Creek Trail - Public","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".058","2018"
"WA968077","Clear Creek Trail - Public","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".058","2017"
"WA715931","Country Club Of Seattle","KITSAP","WA","90","DAYS","-","-","-","-","-","-","1.156","2018"
"WA715931","Country Club Of Seattle","KITSAP","WA","90","DAYS","-","-","-","-","-","-","1.156","2017"
"WA254300","Curley Creek","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".057","2018"
"WA254300","Curley Creek","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".057","2017"
"WA978786","Dock St Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".006","2018"
"WA978786","Dock St Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".006","2017"
"WA489123","Dockside Sales and Service","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".07","2018"
"WA489123","Dockside Sales and Service","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".07","2017"
"WA812078","Driftwood Cove Beach","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".014","2018"
"WA812078","Driftwood Cove Beach","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".014","2017"
"WA460085","EAST DYES STATE TIDELANDS","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".021","2018"
"WA460085","EAST DYES STATE TIDELANDS","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".021","2017"
"WA450010","Eagle Harbor Condos","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".104","2018"
"WA450010","Eagle Harbor Condos","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".104","2017"
"WA937820","Eagle Harbor Marina","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".035","2018"
"WA937820","Eagle Harbor Marina","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".035","2017"
"WA381199","Eagle Harbor Waterfront Park","KITSAP","WA","0","DAYS","0","PER_WEEK","0","PER_WEEK","0","PER_YEAR",".207","2018"
"WA381199","Eagle Harbor Waterfront Park","KITSAP","WA","0","DAYS","-","-","-","-","0","PER_YEAR",".207","2017"
"WA146577","East Anderson Cove","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".518","2018"
"WA146577","East Anderson Cove","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".518","2017"
"WA471698","East Dyes Inlet County Tideland Parcel","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".119","2018"
"WA471698","East Dyes Inlet County Tideland Parcel","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".119","2017"
"WA723556","East Hood Canal Bridge","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".034","2018"
"WA723556","East Hood Canal Bridge","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".034","2017"
"WA722396","East Indianola","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".204","2018"
"WA722396","East Indianola","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".204","2017"
"WA153074","Eglon Boat Launch","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".032","2018"
"WA153074","Eglon Boat Launch","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".032","2017"
"WA324660","Evergreen Park","KITSAP","WA","105","DAYS","1","PER_YEAR","1","PER_YEAR","1","PER_YEAR",".356","2018"
"WA324660","Evergreen Park","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".356","2017"
"WA153280","Fairy Dell Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".016","2018"
"WA153280","Fairy Dell Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".016","2017"
"WA325280","Fay Bainbridge State Park","KITSAP","WA","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".282","2018"
"WA325280","Fay Bainbridge State Park","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".282","2017"
"WA846185","Ferncliff","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".007","2018"
"WA846185","Ferncliff","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".007","2017"
"WA728904","Fort Ward State Park","KITSAP","WA","0","DAYS","0","PER_WEEK","0","PER_WEEK","0","PER_YEAR",".832","2018"
"WA728904","Fort Ward State Park","KITSAP","WA","0","DAYS","-","-","-","-","0","PER_YEAR",".832","2017"
"WA943835","Foulweather Bluff, Beach 64","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".687","2018"
"WA943835","Foulweather Bluff, Beach 64","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".687","2017"
"WA948694","Foulweather Reserve","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".721","2018"
"WA948694","Foulweather Reserve","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".721","2017"
"WA558398","Front Street Dock","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".089","2018"
"WA558398","Front Street Dock","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".089","2017"
"WA680401","GAMBLE BAY","KITSAP","WA","98","DAYS","-","-","-","-","-","-","0","2018"
"WA680401","GAMBLE BAY","KITSAP","WA","98","DAYS","-","-","-","-","-","-","0","2017"
"WA269603","Gilberton Tidelands","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".093","2018"
"WA269603","Gilberton Tidelands","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".093","2017"
"WA814880","Gordon Dr Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".007","2018"
"WA814880","Gordon Dr Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".007","2017"
"WA659581","Gowen Pl Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".013","2018"
"WA659581","Gowen Pl Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".013","2017"
"WA915193","Grotle Dr Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".018","2018"
"WA915193","Grotle Dr Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".018","2017"
"WA660131","Guillemot Cove Nature Reserve","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".324","2018"
"WA660131","Guillemot Cove Nature Reserve","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".324","2017"
"WA967447","Hansville, Beach 69","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".436","2018"
"WA967447","Hansville, Beach 69","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".436","2017"
"WA563334","Harborview Drive Trail","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".001","2018"
"WA563334","Harborview Drive Trail","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".001","2017"
"WA822387","Harbour Marina","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".05","2018"
"WA822387","Harbour Marina","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".05","2017"
"WA758977","Harper Count Park","KITSAP","WA","0","DAYS","0","PER_WEEK","0","PER_WEEK","0","PER_YEAR",".61","2018"
"WA758977","Harper Count Park","KITSAP","WA","0","DAYS","-","-","-","-","0","PER_YEAR",".61","2017"
"WA935938","Harper Public Fishing Pier","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".026","2018"
"WA935938","Harper Public Fishing Pier","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".026","2017"
"WA864284","Hawley Cove Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".116","2018"
"WA864284","Hawley Cove Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".116","2017"
"WA771848","Hidden Cove Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".006","2018"
"WA771848","Hidden Cove Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".006","2017"
"WA774972","Illahee Pier","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".009","2018"
"WA774972","Illahee Pier","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".009","2017"
"WA575611","Illahee Road Bridge","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".094","2018"
"WA575611","Illahee Road Bridge","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".094","2017"
"WA843240","Illahee State Park","KITSAP","WA","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".346","2018"
"WA843240","Illahee State Park","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".346","2017"
"WA175620","Indianola Dock","KITSAP","WA","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".015","2018"
"WA175620","Indianola Dock","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".015","2017"
"WA297645","Island Seniors Community","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".064","2018"
"WA297645","Island Seniors Community","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".064","2017"
"WA896039","J.A. and Anna Smith Park","KITSAP","WA","105","DAYS","1","PER_YEAR","1","PER_YEAR","1","PER_YEAR",".136","2018"
"WA896039","J.A. and Anna Smith Park","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".136","2017"
"WA411790","Joel Pritchard Park","KITSAP","WA","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".837","2018"
"WA411790","Joel Pritchard Park","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".837","2017"
"WA947685","Keyport Boat Launch","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".007","2018"
"WA947685","Keyport Boat Launch","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".007","2017"
"WA520983","Keyport County Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".076","2018"
"WA520983","Keyport County Park","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".076","2017"
"WA148180","Keyport Marina","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".021","2018"
"WA148180","Keyport Marina","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".021","2017"
"WA571257","Kingston Ferry Terminal","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".531","2018"
"WA571257","Kingston Ferry Terminal","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".531","2017"
"WA985145","Kingston Marina","KITSAP","WA","105","DAYS","1","PER_YEAR","1","PER_YEAR","1","PER_YEAR",".235","2018"
"WA985145","Kingston Marina","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".235","2017"
"WA497940","Kitsap County Colsolidated Housing Authority","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".149","2018"
"WA497940","Kitsap County Colsolidated Housing Authority","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".149","2017"
"WA239348","Kitsap Marina & Suldans Boatworks","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".158","2018"
"WA239348","Kitsap Marina & Suldans Boatworks","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".158","2017"
"WA683595","Kitsap Memorial State Park","KITSAP","WA","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".158","2018"
"WA683595","Kitsap Memorial State Park","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".158","2017"
"WA429956","Kitsap Memorial State Park Tidelands","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".213","2018"
"WA429956","Kitsap Memorial State Park Tidelands","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".213","2017"
"WA163812","Lafayette Ave Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".006","2018"
"WA163812","Lafayette Ave Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".006","2017"
"WA275249","Lala Cove Country Club","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".094","2018"
"WA275249","Lala Cove Country Club","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".094","2017"
"WA380448","Lents Landing","KITSAP","WA","105","DAYS","1","PER_YEAR","1","PER_YEAR","1","PER_YEAR",".034","2018"
"WA380448","Lents Landing","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".034","2017"
"WA612595","Liberty Bay Marina","KITSAP","WA","102","DAYS","-","-","-","-","-","-",".074","2018"
"WA612595","Liberty Bay Marina","KITSAP","WA","102","DAYS","-","-","-","-","-","-",".074","2017"
"WA995791","Liberty Bay Park","KITSAP","WA","102","DAYS","-","-","-","-","-","-",".165","2018"
"WA995791","Liberty Bay Park","KITSAP","WA","102","DAYS","-","-","-","-","-","-",".165","2017"
"WA165267","Liberty Bay Tidelands","KITSAP","WA","90","DAYS","-","-","-","-","-","-","3.234","2018"
"WA165267","Liberty Bay Tidelands","KITSAP","WA","90","DAYS","-","-","-","-","-","-","3.234","2017"
"WA581265","Lions Field","KITSAP","WA","105","DAYS","1","PER_WEEK","0","PER_WEEK","1","PER_YEAR",".495","2018"
"WA581265","Lions Field","KITSAP","WA","105","DAYS","-","-","-","-","1","PER_YEAR",".495","2017"
"WA129125","Little Norway Boardwalk","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".165","2018"
"WA129125","Little Norway Boardwalk","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".165","2017"
"WA452887","Lovell Avenue Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".012","2018"
"WA452887","Lovell Avenue Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".012","2017"
"WA762961","Lowell Street Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".032","2018"
"WA762961","Lowell Street Road End","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".032","2017"
"WA660201","Lytle Road End Community Park","KITSAP","WA","0","DAYS","0","PER_WEEK","0","PER_WEEK","0","PER_YEAR",".042","2018"
"WA660201","Lytle Road End Community Park","KITSAP","WA","0","DAYS","-","-","-","-","0","PER_YEAR",".042","2017"
"WA882245","MADRONA POINT SUBDIVISIONS","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".119","2018"
"WA882245","MADRONA POINT SUBDIVISIONS","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".119","2017"
"WA490149","MITCHELL POINT","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".234","2018"
"WA490149","MITCHELL POINT","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".234","2017"
"WA986987","Madrona Heights","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".241","2018"
"WA986987","Madrona Heights","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".241","2017"
"WA618273","Manchester State Park","KITSAP","WA","0","DAYS","0","PER_WEEK","0","PER_WEEK","0","PER_YEAR",".636","2018"
"WA618273","Manchester State Park","KITSAP","WA","0","DAYS","-","-","-","-","0","PER_YEAR",".636","2017"
"WA689810","Manette Bridge","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".067","2018"
"WA689810","Manette Bridge","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".067","2017"
"WA890221","Manzanita Bay","KITSAP","WA","90","DAYS","-","-","-","-","-","-",".016","2018"
